placeDcid,placeName,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household
zip/11368,11368,2014,45014,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2015,45004,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2016,45980,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2017,47862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2018,50797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2019,54211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2020,56904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2011,75587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2012,70478,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2013,68890,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2014,71208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2015,68684,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2016,77037,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2017,80464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2018,83240,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2019,88300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2020,82532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2011,37244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2012,40385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2013,42721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2014,46944,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2015,46200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2016,45811,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2017,47189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2018,47137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2019,49677,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10040,10040,2020,53199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2011,165417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2012,186569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2013,170630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2014,172926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2015,163750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2016,155702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2017,137105,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2018,110625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2019,132500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10069,10069,2020,130556,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2011,72431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2012,71286,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2013,71798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2014,73684,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2015,80222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2016,81594,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2017,80932,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2018,85707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2019,88722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10471,10471,2020,93657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2011,54956,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2012,50137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2013,51537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2014,52826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2015,52553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2016,55198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2017,59898,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2018,62558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2019,67215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10303,10303,2020,70315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2011,72394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2012,72538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2013,72000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2014,71643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2015,72414,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2016,72982,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2017,76467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2018,80542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2019,84713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2020,88117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2011,34804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2012,34590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2013,34316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2014,35083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2015,35974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2016,36573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2017,37665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2018,39295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2019,40683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11219,11219,2020,41907,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2011,57334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2012,52489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2013,52500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2014,54196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2015,53427,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2016,53293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2017,59901,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2018,65098,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2019,63706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2020,67582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2011,49415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2012,49528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2013,49886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2014,49641,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2015,50436,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2016,51675,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2017,54989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2018,57010,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2019,58948,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2020,59910,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2011,99700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2012,101515,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2013,104238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2014,104974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2015,109818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2016,114134,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2017,123208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2018,128613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2019,138272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10011,10011,2020,136208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2011,65473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2012,65934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2013,66074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2014,73988,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2015,76379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2016,82910,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2017,85032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2018,86058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2019,95702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10038,10038,2020,95640,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2011,23830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2012,21379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2013,22609,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2014,22996,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2015,23253,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2016,23962,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2017,25489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2018,26801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2019,28585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10455,10455,2020,29439,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2011,24537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2012,24445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2013,24949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2014,24883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2015,24750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2016,25967,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2017,27036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2018,27420,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2019,29767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10457,10457,2020,32378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2011,61912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2012,70036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2013,64300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2014,61587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2015,58894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2016,63368,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2017,51801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2018,62993,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2019,55313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11005,11005,2020,75742,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2011,56307,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2012,55553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2013,53617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2014,54181,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2015,52310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2016,51864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2017,53426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2018,54121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2019,54184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2020,61860,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2011,61587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2012,60603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2013,59832,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2014,57784,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2015,59660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2016,61484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2017,66220,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2018,67932,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2019,79273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2020,85190,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2011,135199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2012,125830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2013,129574,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2014,143636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2015,145432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2016,146875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2017,161419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2018,169844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2019,182760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2020,170385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2011,47580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2012,49371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2013,48720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2014,52399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2015,54109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2016,56442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2017,60725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2018,63703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2019,68530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11106,11106,2020,71865,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2011,39822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2012,41246,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2013,43398,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2014,45838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2015,49828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2016,52119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2017,53151,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2018,54041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2019,56911,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11214,11214,2020,57639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2011,48683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2012,49629,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2013,51725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2014,51985,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2015,52168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2016,55187,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2017,59287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2018,60873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2019,64631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2020,66332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2011,73010,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2012,73079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2013,72909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2014,72344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2015,72477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2016,70408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2017,71030,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2018,76988,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2019,82028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2020,87135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2011,111334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2012,109960,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2013,115519,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2014,110163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2015,112869,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2016,118310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2017,124322,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2018,127375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2019,148441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10065,10065,2020,153002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2011,53943,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2012,54792,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2013,56848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2014,60278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2015,54605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2016,55700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2017,55818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2018,55802,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2019,62052,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2020,70065,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2011,26574,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2012,26120,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2013,25470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2014,24741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2015,23095,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2016,22914,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2017,24421,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2018,25275,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2019,29136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10453,10453,2020,31778,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2011,52510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2012,56058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2013,58600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2014,58330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2015,57706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2016,58839,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2017,56658,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2018,57160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2019,61266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10470,10470,2020,64643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2011,54086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2012,53914,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2013,53041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2014,52939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2015,52686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2016,55268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2017,59535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2018,64086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2019,66137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2020,69873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2011,36188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2012,36495,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2013,37655,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2014,38338,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2015,39774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2016,41848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2017,44040,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2018,49891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2019,53660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10031,10031,2020,55721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2011,30413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2012,31594,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2013,30288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2014,30541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2015,29308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2016,29934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2017,30593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2018,30977,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2019,33498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10472,10472,2020,36038,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2011,59624,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2012,61213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2013,61893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2014,62821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2015,64250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2016,63641,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2017,63697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2018,67911,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2019,72902,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2020,76278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2011,55120,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2012,57091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2013,60897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2014,61974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2015,60996,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2016,64544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
